ID,Comp1_Loading,Comp2_Loading
1222,0.0026302852690917467,-0.008242942695973034
1223,0.017125912045474874,-0.03313876828160882
1227,0.014128956604072809,-0.02525376128062064
1233,0.005860223025501444,-0.011919262578899505
1239,-0.0023143961929005977,8.222531870402162e-4
1247,0.014157423763737437,-0.005850877956707765
1253,0.0063398396290057085,-0.008455206607967189
1254,0.001086869173779397,-0.0018729914642814048
1255,0.004256042772393014,-0.014150863079606349
1266,0.0014494431747057491,-0.006994510700467409
1273,0.002060411809618057,-0.0025972574208071282
1289,4.987905588987056e-4,-0.0017451058300555487
1312,-2.553873594379386e-4,-0.0015402138976391942
1336,0.007746952395537339,0.008538304601691953
1340,0.016428883205350676,-0.0110802019462698
1354,2.975763111238651e-4,-5.572908968894373e-4
1355,0.008611551637272681,-0.009124296403867718
1356,0.02155902414654268,-0.02729067642332354
1357,0.0013533892921998266,-0.0016895253141149531
1359,-0.0038315860558332283,0.0025553863478218453
1360,0.0021543624725185655,0.0014175251025343573
1361,-0.0014124566040368393,0.00794942347670827
1362,0.011021005935370285,-0.01014429639356749
1364,0.18453142259108288,-0.1776675851761738
1365,-0.0010843853597387945,0.004912459076037371
1368,0.12890930531775743,-0.5213608580321897
1371,-0.006522068086402756,0.00891952785126894
1377,0.004154727411804876,0.0032792036912727305
1379,-0.0010543866169649304,-0.001958812743881446
1382,-0.004981248164437299,0.021703672447417086
1384,-0.0012162593858027829,4.114229823101952e-4
1385,-0.003498128259922171,0.0022356520299356237
1391,0.0013375166455787603,-0.0010662711682937066
1393,-3.721424183400349e-4,0.0012878891446832024
1395,3.3998903649895394e-4,0.0010217151714038578
1400,4.508074171596049e-5,5.181649256926148e-4
1401,1.0943655741507266e-4,-2.3873620414275224e-4
1410,0.001909863412566758,-0.0024007784221092713
1416,0.0010470897080673387,-8.762903835321235e-4
1419,4.168403189940601e-4,0.0011646380671132975
1422,0.0019922988252425544,-0.0021762592860584424
1429,-0.0029583883350913598,0.02778259682483931
1431,-2.95309688236765e-4,0.0016835125710151753
1433,-8.459515019767507e-4,0.005390045776381394
1443,-0.0016896616073372277,0.004943298165935939
1451,-1.4150102461042734e-4,6.468138449948423e-4
1454,-3.290356952791503e-4,0.0010873167408588622
1455,0.001122656945575657,9.015049748544636e-4
1456,0.0030901673494372517,-0.005102967255927301
1458,-3.630284818647028e-4,9.865998319166381e-4
1459,-7.553357797579056e-4,4.58183358796126e-4
1460,0.0011920099100739513,-7.517973922782498e-4
1464,-8.738059746304054e-4,0.002306529782342194
1467,-6.167995651529846e-4,8.395659359181063e-4
1473,0.001299263990260164,-7.873069763662027e-4
1475,-6.659370143264607e-4,9.851644887955893e-4
1476,-2.3863331248445788e-4,0.001377356319534318
1484,-4.0673907782059186e-4,4.872665913131815e-4
1488,-0.0024640353203304217,0.0018364913991988146
1498,-0.0016870107762654099,0.0018715081343617685
1502,-0.00590898974927102,0.011486880574863951
1506,-0.002449427391824901,-0.010315860411631699
1516,-3.4853408112557794e-4,-5.748858912576863e-4
1525,-0.0023749292064681065,-0.00109453337197649
1527,0.0011981664850887156,-0.0011963641977016698
1553,6.567905360173787e-4,-9.549068390449986e-4
1558,1.4968841353954684e-5,-5.95549970483972e-5
1559,6.097089564993007e-5,2.056712155385233e-4
1562,0.002353831074689414,-0.0018200702341110403
1564,6.790454353654979e-4,-0.004901117825269117
1567,0.0011666288396813254,-0.0010765335011953389
1568,0.005808747973118611,-0.005697817819008896
1569,4.416676483441857e-4,0.001370404629722919
1570,4.237173000077693e-6,-1.185563992035199e-4
1574,0.0012827112058683306,-0.0015350575045220071
1575,6.705266452961538e-4,-0.0015429147399028155
1586,2.1125356688106502e-4,0.0018372677326449513
1588,0.02690809218150166,-0.03170788412373514
1592,7.431519228575301e-4,-5.406383543711694e-4
1600,0.0010741365519929841,-0.002244945559006502
1601,3.798483182006738e-4,-2.0523600958002246e-4
1605,0.007747127090535685,-0.009350647639641503
1617,-6.361087240864034e-4,0.008586822433283108
1620,0.002726020090848915,0.0012267813772896888
1621,0.01351464341352415,-0.023711089694109122
1624,-8.750296559218954e-4,8.225934517005754e-4
