formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C12H23N3O8	[M + H]+	C12H24N3O8+	Amino acids and Peptides	0.650	Small peptides	0.279	Aminosugars	0.099	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.971	Amino acids and derivatives	0.970	Alpha amino acids	0.918	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Alpha amino acids; Amines; Primary amines; Alkanolamines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	338.155	38	0.627	755813330007263333	755813248285441554	1102	
1	C12H21N3O7	[M + H]+	C12H22N3O7+	Amino acids and Peptides	0.921	Small peptides	0.509	Aminoacids	0.195	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.985	Amino acids and derivatives	0.984	Alpha amino acids	0.884	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	320.145	38	0.632	755805840293053872	755805697409891589	1281	
1	C11H17NO8	[M + H]+	C11H18NO8+	Carbohydrates	0.965	Aminosugars and aminoglycosides	0.953	Aminosugars	0.972	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.811	Amino acids and derivatives	0.809	Alpha amino acids	0.503	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Hemiacetals; Monocarboxylic acids and derivatives; Carboxylic acids; Sugar amino acids and derivatives; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Polyols; Alpha amino acids; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	292.102	38	0.632	755805859280668261	755805517874099036	620	
1	C12H21N3O7	[M + H]+	C12H22N3O7+	Amino acids and Peptides	0.921	Small peptides	0.509	Aminoacids	0.195	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.985	Amino acids and derivatives	0.984	Alpha amino acids	0.884	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	320.145	38	0.632	755805825432634528	755805559909416272	1281	
1	C11H17NO8	[M + H]+	C11H18NO8+	Carbohydrates	0.965	Aminosugars and aminoglycosides	0.953	Aminosugars	0.972	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.811	Amino acids and derivatives	0.809	Alpha amino acids	0.503	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Hemiacetals; Monocarboxylic acids and derivatives; Carboxylic acids; Sugar amino acids and derivatives; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Polyols; Alpha amino acids; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	292.102	38	0.632	755805841782031803	755805661666030353	620	
1	C12H21N3O7	[M + H]+	C12H22N3O7+	Amino acids and Peptides	0.921	Small peptides	0.509	Aminoacids	0.195	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.985	Amino acids and derivatives	0.984	Alpha amino acids	0.884	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	320.145	38	0.632	755813321744484366	755813259068997830	1281	
1	C11H17NO8	[M + H]+	C11H18NO8+	Carbohydrates	0.965	Aminosugars and aminoglycosides	0.953	Aminosugars	0.972	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.811	Amino acids and derivatives	0.809	Alpha amino acids	0.503	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Hemiacetals; Monocarboxylic acids and derivatives; Carboxylic acids; Sugar amino acids and derivatives; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Polyols; Alpha amino acids; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	292.102	38	0.632	755813336919476371	755813220238128850	620	
1	C7H7NO2	[M + H]+	C7H8NO2+	Alkaloids	0.994	Nicotinic acid alkaloids	0.988	Pyridine alkaloids	0.987	Organoheterocyclic compounds	1.000	Pyridines and derivatives	0.992	Pyridinecarboxylic acids and derivatives	0.909	Pyridinecarboxylic acids	0.906	Pyridinecarboxylic acids	0.906	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinium derivatives; Pyridinecarboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; N-methylpyridinium compounds; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	138.055	38	0.632	755805818725942333	755805498387361456	308	
1	C7H7NO2	[M + H]+	C7H8NO2+	Alkaloids	0.994	Nicotinic acid alkaloids	0.988	Pyridine alkaloids	0.987	Organoheterocyclic compounds	1.000	Pyridines and derivatives	0.992	Pyridinecarboxylic acids and derivatives	0.909	Pyridinecarboxylic acids	0.906	Pyridinecarboxylic acids	0.906	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinium derivatives; Pyridinecarboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; N-methylpyridinium compounds; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	138.055	38	0.632	755805815353721840	755805644209335909	308	
1	C7H7NO2	[M + H]+	C7H8NO2+	Alkaloids	0.994	Nicotinic acid alkaloids	0.988	Pyridine alkaloids	0.987	Organoheterocyclic compounds	1.000	Pyridines and derivatives	0.992	Pyridinecarboxylic acids and derivatives	0.909	Pyridinecarboxylic acids	0.906	Pyridinecarboxylic acids	0.906	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinium derivatives; Pyridinecarboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; N-methylpyridinium compounds; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	138.055	38	0.632	755813310549886688	755813203066647078	308	
1	C11H17N4O9P	[M + H]+	C11H18N4O9P+	Carbohydrates	1.000	Nucleosides	0.999	Purine nucleotides	0.998	Nucleosides, nucleotides, and analogues	0.961	Purine nucleotides	0.952	Cyclic purine nucleotides	0.795	3',5'-cyclic purine nucleotides	0.767	3',5'-cyclic purine nucleotides	0.767	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Purinones; Diazines; Cyclic purine nucleotides; Pentoses; 3',5'-cyclic purine nucleotides; 6-oxopurines; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	381.079	38	0.635	755805821620012123	755805641529175497	268	
1	C11H17N4O9P	[M + H]+	C11H18N4O9P+	Carbohydrates	1.000	Nucleosides	0.999	Purine nucleotides	0.998	Nucleosides, nucleotides, and analogues	0.961	Purine nucleotides	0.952	Cyclic purine nucleotides	0.795	3',5'-cyclic purine nucleotides	0.767	3',5'-cyclic purine nucleotides	0.767	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Purinones; Diazines; Cyclic purine nucleotides; Pentoses; 3',5'-cyclic purine nucleotides; 6-oxopurines; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	381.079	38	0.635	755805838887961998	755805495778504212	268	
1	C11H17N4O9P	[M + H]+	C11H18N4O9P+	Carbohydrates	1.000	Nucleosides	0.999	Purine nucleotides	0.998	Nucleosides, nucleotides, and analogues	0.961	Purine nucleotides	0.952	Cyclic purine nucleotides	0.795	3',5'-cyclic purine nucleotides	0.767	3',5'-cyclic purine nucleotides	0.767	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Purinones; Diazines; Cyclic purine nucleotides; Pentoses; 3',5'-cyclic purine nucleotides; 6-oxopurines; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	381.079	38	0.635	755813318682642357	755813200592007562	268	
1	C18H32O16	[M + K]+	C18H32KO16+	Carbohydrates	1.000	Saccharides	1.000	Disaccharides	0.992	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	1.000	Oligosaccharides	0.650	Oligosaccharides	0.650	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Polyols; Tetrahydrofurans; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities	543.131	39	0.645	755805825273250956	755805499658235644	327	
1	C18H32O16	[M + K]+	C18H32KO16+	Carbohydrates	1.000	Saccharides	1.000	Disaccharides	0.992	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	1.000	Oligosaccharides	0.650	Oligosaccharides	0.650	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Polyols; Tetrahydrofurans; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities	543.131	39	0.645	755805829022958822	755805645425684145	327	
