2797,4255,MS2 (modified) cosine,0.891,cos=0.891
808,2177,MS2 (modified) cosine,0.771,cos=0.771
3310,4435,MS2 (modified) cosine,0.822,cos=0.822
3788,3844,MS2 (modified) cosine,0.744,cos=0.744
4434,4435,MS2 (modified) cosine,0.913,cos=0.913
4166,6121,MS2 (modified) cosine,0.819,cos=0.819
3788,4917,MS2 (modified) cosine,0.798,cos=0.798
1710,3517,MS2 (modified) cosine,0.839,cos=0.839
4603,4849,MS2 (modified) cosine,0.839,cos=0.839
842,2946,MS2 (modified) cosine,0.798,cos=0.798
2570,4751,MS2 (modified) cosine,0.789,cos=0.789
1540,2147,MS2 (modified) cosine,0.781,cos=0.781
2359,3950,MS2 (modified) cosine,0.751,cos=0.751
4332,4403,MS2 (modified) cosine,0.884,cos=0.884
4422,4848,MS2 (modified) cosine,0.728,cos=0.728
3734,5336,MS2 (modified) cosine,0.713,cos=0.713
842,2989,MS2 (modified) cosine,0.776,cos=0.776
2454,2801,MS2 (modified) cosine,0.817,cos=0.817
4434,5200,MS2 (modified) cosine,0.831,cos=0.831
2797,3836,MS2 (modified) cosine,0.855,cos=0.855
1825,3380,MS2 (modified) cosine,0.826,cos=0.826
1934,1935,MS2 (modified) cosine,0.759,cos=0.759
249,1885,MS2 (modified) cosine,0.916,cos=0.916
3896,4520,MS2 (modified) cosine,0.799,cos=0.799
2770,3670,MS2 (modified) cosine,0.780,cos=0.780
2024,2027,MS2 (modified) cosine,0.769,cos=0.769
3702,5368,MS2 (modified) cosine,0.799,cos=0.799
383,1949,MS2 (modified) cosine,0.700,cos=0.700
3100,5556,MS2 (modified) cosine,0.966,cos=0.966
2525,3846,MS2 (modified) cosine,0.866,cos=0.866
1767,2376,MS2 (modified) cosine,0.717,cos=0.717
569,5007,MS2 (modified) cosine,0.702,cos=0.702
1378,2661,MS2 (modified) cosine,0.741,cos=0.741
592,2799,MS2 (modified) cosine,0.901,cos=0.901
1201,2539,MS2 (modified) cosine,0.723,cos=0.723
2402,3488,MS2 (modified) cosine,0.722,cos=0.722
2154,2946,MS2 (modified) cosine,0.741,cos=0.741
1243,1630,MS2 (modified) cosine,0.733,cos=0.733
454,733,MS2 (modified) cosine,0.745,cos=0.745
2534,5364,MS2 (modified) cosine,0.930,cos=0.930
3211,5526,MS2 (modified) cosine,0.714,cos=0.714
3442,3843,MS2 (modified) cosine,0.703,cos=0.703
3310,3438,MS2 (modified) cosine,0.820,cos=0.820
1823,3788,MS2 (modified) cosine,0.833,cos=0.833
3725,4001,MS2 (modified) cosine,0.869,cos=0.869
