"","Feature","Comp1_Loading","Comp2_Loading"
"2241","557.08986_9.1414",-0.0128540028122231,0.00956592416694177
"2242","389.05019_9.1448",5.85546596854729e-05,1.60622527755787e-05
"2243","433.07635_9.1448",0.00013843952536473,3.79756395559942e-05
"2244","451.08702_9.1487",0.000655172987843924,0.000184368186252454
"2245","319.04484_9.1492",4.93850930697628e-05,1.35469295269221e-05
"2246","227.12536_9.1542",-0.0055934401101123,0.0060825276262583
"2247","195.09922_9.1586",-0.00220933555159348,0.00246524051029687
"2248","413.15693_9.1541",0.000153803344874554,-0.000344670278878409
"2249","485.08423_9.1555",-0.000808876379917363,0.000537677105483325
"2250","311.05501_9.1556",-0.000146655548478839,9.50503133783821e-05
"2251","550.0953_9.1556",8.36114971549241e-05,2.29356469572336e-05
"2252","295.18809_9.1561",0.000724403666823791,0.000481843023462108
"2253","279.19314_9.1564",0.000336562586831233,6.50501588478633e-05
"2254","411.14135_9.1586",-0.000133755285340546,-0.000626182848601361
"2255","267.12032_9.1623",0.000743747250079883,-0.000295331509097313
"2256","573.05487_9.1717",-0.00119732230503352,0.000424799615643806
"2257","525.13648_9.1786",-0.00077878860115044,-0.00197620448811658
"2258","317.06562_9.1818",-0.000544619587896704,0.000226816028771874
"2259","511.08455_9.1826",-0.000555824252593406,-0.00248797907843808
"2260","471.0898_9.1909",-0.00152687999669035,0.000925508197283981
"2261","321.16723_9.196",2.70200816068167e-05,-1.82310763859578e-06
