feature,log2FC,padj,Expression
852.61548_25.3621,-0.33482477744165773,0.22112465492900427,Not significant
879.63235_25.36,-0.1810825360725645,0.5961885923079376,Not significant
878.6308_25.3594,-0.14973114149515113,0.544143205345961,Not significant
850.61653_25.36,-0.28256755111392634,0.28578059509962533,Not significant
876.63232_25.36,-0.15117784627129183,0.5127484702968795,Not significant
951.57846_25.3768,-0.27849245693715924,0.48607668571921975,Not significant
895.43836_25.3774,-0.47649191509102984,0.5936978117899739,Not significant
953.59461_25.3755,-0.16110904475518886,0.7088924718828387,Not significant
949.56428_25.3774,-0.28512445393692293,0.48849128304877565,Not significant
837.4812_25.3889,0.885805071300926,0.0860238043684378,Not significant
818.50227_25.3919,-0.5356838474273211,0.8554297784997427,Not significant
424.97287_25.4169,-14.120022313596854,0.020793228624641554,Down-regulated
830.94664_25.4202,-1.0848933230866076,1.2592214195145847e-4,Down-regulated
399.97421_25.4171,-11.962421652159664,0.33962033568781436,Not significant
780.9498_25.4195,-11.089509637649588,0.534974011909757,Not significant
822.52785_25.4357,-0.11777005186778818,0.3764803493413364,Not significant
826.55872_25.4417,0.19873340710274837,0.19755304057991432,Not significant
824.54346_25.4424,0.022257071381978973,0.8644240281219954,Not significant
800.54366_25.4431,0.1786740733714481,0.20159158657335796,Not significant
713.50555_25.4524,-0.018914746571133276,0.7088924718828387,Not significant
712.49232_25.5091,0.12151057708246081,0.7088924718828387,Not significant
447.25107_25.4754,0.26366948828420794,0.9278105980494233,Not significant
127.88095_25.5106,-1.5755714453494711,7.401096691973077e-4,Down-regulated
146.90069_25.529,-0.6749305135248163,0.008844378288991313,Not significant
144.90376_25.5301,-0.6727314381965204,0.0027999730307947984,Not significant
182.85907_25.5319,-0.9375434983620584,9.548299080876075e-4,Not significant
507.27192_25.521,1.0356276949887406,0.016188950448394978,Up-regulated
481.25667_25.5191,1.1719188894405381,0.30083165975635545,Not significant
140.86785_25.5335,-0.7455409584785209,0.008166025248205977,Not significant
483.27235_25.5302,0.8846106595489115,0.0814832295084549,Not significant
265.85042_25.7904,-2.0097204746745327,3.59639847425249e-4,Down-regulated
417.85378_25.7517,-1.6478547062809665,0.07058708858550043,Not significant
321.87163_25.799,-1.441228304609919,0.0061011831498456025,Down-regulated
130.87483_25.8273,-1.579789917485916,7.401096691973077e-4,Down-regulated
433.80129_25.9417,-1.722668542301994,0.0020350462788058504,Down-regulated
462.80432_25.9506,-2.555237391923069,0.018987434181250106,Down-regulated
326.82944_25.9588,-1.4022184689297172,0.001088460834214284,Down-regulated
316.8006_25.9459,-3.1498007101019647,0.022486969224649832,Down-regulated
299.82393_25.9571,-2.0746891453025365,0.03313730614262342,Down-regulated
521.77283_26.0214,-1.2093557159427666,0.0023960470606487864,Down-regulated
540.82012_26.0542,-2.514380752589384,6.55547857110142e-7,Down-regulated
236.75861_25.868,-1.5518261793161465,0.2324593305157823,Not significant
187.8607_26.2782,-1.8198275421582342,0.006347854289612095,Down-regulated
326.82949_26.9642,-1.0082041070772632,0.2940832152895551,Not significant
326.8295_27.106,-2.3305750706536354,0.0386504002508097,Down-regulated
187.86059_27.3602,-1.290543270308019,0.044403962174663095,Down-regulated
153.89964_27.5324,-1.1221673262498386,0.13142958000677896,Not significant
187.86059_27.5472,-1.2181671659528983,0.037470299088974056,Down-regulated
153.89963_27.7392,-1.4655580840764197,0.030554971833417138,Down-regulated
