ID1,ID2,EdgeType,Score,Annotation
8131,14788,DreaMS,0.372,score=0.372
2553,11653,DreaMS,0.054,score=0.054
4099,5774,DreaMS,0.149,score=0.149
12850,13954,DreaMS,0.357,score=0.357
3317,4711,DreaMS,0.273,score=0.273
5348,14645,DreaMS,0.167,score=0.167
9985,16425,DreaMS,0.394,score=0.394
288,5030,DreaMS,0.100,score=0.100
1891,3876,DreaMS,0.303,score=0.303
3961,6187,DreaMS,0.490,score=0.490
1484,2796,DreaMS,0.307,score=0.307
2595,2796,DreaMS,0.307,score=0.307
4721,5414,DreaMS,0.141,score=0.141
692,5492,DreaMS,0.254,score=0.254
3330,4698,DreaMS,0.340,score=0.340
2474,3472,DreaMS,0.183,score=0.183
1587,2473,DreaMS,0.106,score=0.106
9985,15787,DreaMS,0.356,score=0.356
1489,2473,DreaMS,0.314,score=0.314
1542,3175,DreaMS,0.226,score=0.226
1001,4901,DreaMS,0.347,score=0.347
1218,3636,DreaMS,0.401,score=0.401
1561,11217,DreaMS,0.290,score=0.290
2217,17332,DreaMS,0.120,score=0.120
2587,11619,DreaMS,0.110,score=0.110
2373,4221,DreaMS,0.205,score=0.205
384,3196,DreaMS,0.242,score=0.242
1891,9950,DreaMS,0.168,score=0.168
5537,6114,DreaMS,0.253,score=0.253
1887,9954,DreaMS,0.026,score=0.026
3006,14788,DreaMS,0.171,score=0.171
3385,3961,DreaMS,0.438,score=0.438
5773,17733,DreaMS,0.256,score=0.256
5010,5393,DreaMS,0.398,score=0.398
2393,5420,DreaMS,0.292,score=0.292
1484,5010,DreaMS,0.318,score=0.318
2950,5351,DreaMS,0.442,score=0.442
5566,16431,DreaMS,0.140,score=0.140
1140,12141,DreaMS,0.143,score=0.143
5572,16425,DreaMS,0.234,score=0.234
1042,13025,DreaMS,0.189,score=0.189
1474,2521,DreaMS,0.307,score=0.307
787,11648,DreaMS,0.192,score=0.192
771,5349,DreaMS,0.117,score=0.117
717,5572,DreaMS,0.452,score=0.452
1001,5613,DreaMS,0.292,score=0.292
3330,5668,DreaMS,0.328,score=0.328
2595,15786,DreaMS,0.033,score=0.033
4046,5010,DreaMS,0.285,score=0.285
999,3342,DreaMS,0.215,score=0.215
2968,13950,DreaMS,0.200,score=0.200
4711,5082,DreaMS,0.526,score=0.526
13025,17086,DreaMS,0.097,score=0.097
89,4711,DreaMS,0.376,score=0.376
3385,5942,DreaMS,0.406,score=0.406
3770,5613,DreaMS,0.309,score=0.309
4678,14594,DreaMS,0.241,score=0.241
1720,2073,DreaMS,0.064,score=0.064
4678,11935,DreaMS,0.040,score=0.040
1817,2463,DreaMS,0.610,score=0.610
1817,5547,DreaMS,0.218,score=0.218
1042,5572,DreaMS,0.394,score=0.394
2396,2797,DreaMS,0.261,score=0.261
1695,7274,DreaMS,0.169,score=0.169
1195,5010,DreaMS,0.436,score=0.436
2527,5082,DreaMS,0.253,score=0.253
2795,13826,DreaMS,0.248,score=0.248
5006,10129,DreaMS,0.061,score=0.061
2421,5492,DreaMS,0.242,score=0.242
1010,4107,DreaMS,0.191,score=0.191
1637,11985,DreaMS,0.084,score=0.084
5006,5038,DreaMS,0.170,score=0.170
4048,17086,DreaMS,0.041,score=0.041
4873,5742,DreaMS,0.082,score=0.082
717,7489,DreaMS,0.163,score=0.163
5012,7391,DreaMS,0.148,score=0.148
2336,14613,DreaMS,0.050,score=0.050
1691,2102,DreaMS,0.260,score=0.260
4432,5857,DreaMS,0.215,score=0.215
3053,6032,DreaMS,0.394,score=0.394
424,5366,DreaMS,0.441,score=0.441
2786,3768,DreaMS,0.263,score=0.263
5613,5614,DreaMS,0.371,score=0.371
3974,5082,DreaMS,0.324,score=0.324
135,4665,DreaMS,0.253,score=0.253
14778,15838,DreaMS,0.234,score=0.234
3961,17086,DreaMS,0.175,score=0.175
1887,2393,DreaMS,0.093,score=0.093
3131,13872,DreaMS,0.408,score=0.408
4805,13950,DreaMS,0.117,score=0.117
1032,1720,DreaMS,0.051,score=0.051
4653,5750,DreaMS,0.228,score=0.228
5668,15786,DreaMS,0.297,score=0.297
5667,15787,DreaMS,0.126,score=0.126
4801,13954,DreaMS,0.424,score=0.424
1080,3261,DreaMS,0.280,score=0.280
5668,5983,DreaMS,0.155,score=0.155
5857,13872,DreaMS,0.224,score=0.224
1080,5414,DreaMS,0.305,score=0.305
5729,15786,DreaMS,0.038,score=0.038
1794,4432,DreaMS,0.387,score=0.387
2362,5551,DreaMS,0.202,score=0.202
4812,5803,DreaMS,0.012,score=0.012
1218,3663,DreaMS,0.325,score=0.325
1561,3293,DreaMS,0.403,score=0.403
730,2850,DreaMS,0.311,score=0.311
1729,2988,DreaMS,0.347,score=0.347
1916,5083,DreaMS,0.217,score=0.217
3856,5513,DreaMS,0.299,score=0.299
10915,13294,DreaMS,0.454,score=0.454
1010,5067,DreaMS,0.400,score=0.400
1587,5468,DreaMS,0.096,score=0.096
1695,2585,DreaMS,0.409,score=0.409
5203,6059,DreaMS,0.159,score=0.159
4590,5203,DreaMS,0.161,score=0.161
5613,15409,DreaMS,0.080,score=0.080
2699,15951,DreaMS,0.150,score=0.150
5916,8717,DreaMS,0.149,score=0.149
3268,6059,DreaMS,0.180,score=0.180
2585,2950,DreaMS,0.373,score=0.373
5006,5609,DreaMS,0.243,score=0.243
2362,7391,DreaMS,0.124,score=0.124
717,13294,DreaMS,0.200,score=0.200
4184,17086,DreaMS,0.049,score=0.049
4678,14007,DreaMS,0.269,score=0.269
3295,6032,DreaMS,0.285,score=0.285
3196,4221,DreaMS,0.187,score=0.187
1331,4874,DreaMS,0.110,score=0.110
1035,14877,DreaMS,0.145,score=0.145
1954,5551,DreaMS,0.014,score=0.014
2200,5613,DreaMS,0.223,score=0.223
4107,11985,DreaMS,0.086,score=0.086
1954,2170,DreaMS,0.058,score=0.058
1587,2989,DreaMS,0.130,score=0.130
5742,5909,DreaMS,0.536,score=0.536
2553,2982,DreaMS,0.416,score=0.416
3338,6059,DreaMS,0.280,score=0.280
14645,15838,DreaMS,0.551,score=0.551
5916,11648,DreaMS,0.326,score=0.326
1542,5513,DreaMS,0.189,score=0.189
384,2066,DreaMS,0.209,score=0.209
1077,1627,DreaMS,0.409,score=0.409
2133,3634,DreaMS,0.393,score=0.393
2201,3767,DreaMS,0.210,score=0.210
5856,17330,DreaMS,0.081,score=0.081
2200,3768,DreaMS,0.142,score=0.142
7391,14594,DreaMS,0.240,score=0.240
2184,5729,DreaMS,0.230,score=0.230
1010,13872,DreaMS,0.499,score=0.499
3629,20005,DreaMS,0.214,score=0.214
4665,5366,DreaMS,0.297,score=0.297
5566,14823,DreaMS,0.118,score=0.118
1077,5537,DreaMS,0.489,score=0.489
3131,3261,DreaMS,0.168,score=0.168
4916,13839,DreaMS,0.157,score=0.157
730,2463,DreaMS,0.191,score=0.191
3053,13950,DreaMS,0.214,score=0.214
5348,5797,DreaMS,0.271,score=0.271
3770,5571,DreaMS,0.392,score=0.392
2170,17332,DreaMS,0.028,score=0.028
1123,5667,DreaMS,0.361,score=0.361
1042,16425,DreaMS,0.269,score=0.269
4066,15409,DreaMS,0.152,score=0.152
1489,5566,DreaMS,0.470,score=0.470
1130,1622,DreaMS,0.215,score=0.215
1793,5571,DreaMS,0.203,score=0.203
3385,5613,DreaMS,0.342,score=0.342
1767,2950,DreaMS,0.539,score=0.539
1484,5571,DreaMS,0.367,score=0.367
5503,15951,DreaMS,0.087,score=0.087
692,1474,DreaMS,0.327,score=0.327
1627,3006,DreaMS,0.398,score=0.398
3961,4665,DreaMS,0.302,score=0.302
1484,4805,DreaMS,0.323,score=0.323
394,3634,DreaMS,0.256,score=0.256
4107,5924,DreaMS,0.245,score=0.245
2463,10129,DreaMS,0.124,score=0.124
4415,14645,DreaMS,0.303,score=0.303
1344,4668,DreaMS,0.315,score=0.315
4711,15633,DreaMS,0.091,score=0.091
89,5351,DreaMS,0.467,score=0.467
4712,15869,DreaMS,0.483,score=0.483
4801,7270,DreaMS,0.155,score=0.155
1720,5409,DreaMS,0.006,score=0.006
2793,3175,DreaMS,0.418,score=0.418
2795,15869,DreaMS,0.125,score=0.125
4706,15875,DreaMS,0.128,score=0.128
2393,11229,DreaMS,0.044,score=0.044
1123,13838,DreaMS,0.065,score=0.065
2737,10933,DreaMS,0.038,score=0.038
2020,7391,DreaMS,0.150,score=0.150
1887,13826,DreaMS,0.143,score=0.143
4666,7274,DreaMS,0.253,score=0.253
5566,5754,DreaMS,0.341,score=0.341
4047,6088,DreaMS,0.250,score=0.250
1140,3261,DreaMS,0.310,score=0.310
4047,14645,DreaMS,0.166,score=0.166
2498,3131,DreaMS,0.366,score=0.366
394,12628,DreaMS,0.107,score=0.107
5547,5773,DreaMS,0.067,score=0.067
1729,10915,DreaMS,0.249,score=0.249
3683,5545,DreaMS,0.148,score=0.148
3974,5819,DreaMS,0.263,score=0.263
1817,12852,DreaMS,0.152,score=0.152
4107,10915,DreaMS,0.172,score=0.172
3821,5030,DreaMS,0.251,score=0.251
3821,4698,DreaMS,0.264,score=0.264
5203,13712,DreaMS,0.171,score=0.171
1010,4158,DreaMS,0.369,score=0.369
5414,14007,DreaMS,0.055,score=0.055
2585,5492,DreaMS,0.376,score=0.376
4048,5983,DreaMS,0.144,score=0.144
5742,11230,DreaMS,0.270,score=0.270
2473,7867,DreaMS,0.250,score=0.250
1474,17330,DreaMS,0.118,score=0.118
1622,8131,DreaMS,0.073,score=0.073
2066,4139,DreaMS,0.450,score=0.450
5366,5861,DreaMS,0.119,score=0.119
1767,5773,DreaMS,0.355,score=0.355
1032,2897,DreaMS,0.166,score=0.166
2498,2795,DreaMS,0.327,score=0.327
1489,3338,DreaMS,0.250,score=0.250
771,3974,DreaMS,0.392,score=0.392
3005,4808,DreaMS,0.207,score=0.207
12628,15951,DreaMS,0.536,score=0.536
2737,3857,DreaMS,0.245,score=0.245
3768,5083,DreaMS,0.127,score=0.127
5497,5823,DreaMS,0.158,score=0.158
2897,5082,DreaMS,0.416,score=0.416
2463,4536,DreaMS,0.166,score=0.166
2699,4665,DreaMS,0.440,score=0.440
135,999,DreaMS,0.287,score=0.287
1622,2373,DreaMS,0.371,score=0.371
5503,5817,DreaMS,0.243,score=0.243
3385,14788,DreaMS,0.188,score=0.188
1695,15787,DreaMS,0.199,score=0.199
2021,4184,DreaMS,0.033,score=0.033
1542,4747,DreaMS,0.283,score=0.283
5203,5942,DreaMS,0.135,score=0.135
2686,4678,DreaMS,0.063,score=0.063
496,1954,DreaMS,0.301,score=0.301
5773,12764,DreaMS,0.076,score=0.076
787,2793,DreaMS,0.215,score=0.215
331,2779,DreaMS,0.213,score=0.213
2585,12748,DreaMS,0.154,score=0.154
5409,5818,DreaMS,0.183,score=0.183
5772,11985,DreaMS,0.079,score=0.079
340,6032,DreaMS,0.064,score=0.064
2474,3293,DreaMS,0.215,score=0.215
2850,3664,DreaMS,0.280,score=0.280
394,5916,DreaMS,0.181,score=0.181
1621,4668,DreaMS,0.203,score=0.203
1489,4523,DreaMS,0.360,score=0.360
1002,14877,DreaMS,0.192,score=0.192
288,1621,DreaMS,0.153,score=0.153
1916,4874,DreaMS,0.219,score=0.219
4747,5375,DreaMS,0.240,score=0.240
5545,8716,DreaMS,0.131,score=0.131
4711,5904,DreaMS,0.024,score=0.024
1474,2897,DreaMS,0.231,score=0.231
3634,5537,DreaMS,0.362,score=0.362
1916,4698,DreaMS,0.258,score=0.258
2463,4901,DreaMS,0.129,score=0.129
1042,13954,DreaMS,0.225,score=0.225
424,5948,DreaMS,0.242,score=0.242
395,14861,DreaMS,0.238,score=0.238
3472,5555,DreaMS,0.096,score=0.096
4706,5909,DreaMS,0.107,score=0.107
1032,2474,DreaMS,0.247,score=0.247
1075,10129,DreaMS,0.135,score=0.135
4523,14007,DreaMS,0.097,score=0.097
1748,15719,DreaMS,0.063,score=0.063
771,3385,DreaMS,0.189,score=0.189
3856,5937,DreaMS,0.277,score=0.277
771,12628,DreaMS,0.157,score=0.157
2958,2988,DreaMS,0.238,score=0.238
2982,11935,DreaMS,0.046,score=0.046
4046,5082,DreaMS,0.231,score=0.231
2958,3636,DreaMS,0.421,score=0.421
3664,9607,DreaMS,0.065,score=0.065
4801,15633,DreaMS,0.122,score=0.122
2947,2999,DreaMS,0.500,score=0.500
1793,2202,DreaMS,0.051,score=0.051
9985,14823,DreaMS,0.075,score=0.075
424,2686,DreaMS,0.301,score=0.301
1794,2201,DreaMS,0.343,score=0.343
89,5375,DreaMS,0.288,score=0.288
795,4523,DreaMS,0.169,score=0.169
3589,13712,DreaMS,0.133,score=0.133
1637,5492,DreaMS,0.108,score=0.108
2463,5614,DreaMS,0.320,score=0.320
3587,14007,DreaMS,0.142,score=0.142
1622,2066,DreaMS,0.343,score=0.343
999,2393,DreaMS,0.273,score=0.273
795,5937,DreaMS,0.315,score=0.315
1627,1916,DreaMS,0.376,score=0.376
1631,5909,DreaMS,0.101,score=0.101
15951,17170,DreaMS,0.554,score=0.554
2336,3293,DreaMS,0.254,score=0.254
3770,12764,DreaMS,0.039,score=0.039
1550,12748,DreaMS,0.062,score=0.062
1001,2391,DreaMS,0.109,score=0.109
4808,16425,DreaMS,0.210,score=0.210
11720,13950,DreaMS,0.385,score=0.385
1622,15875,DreaMS,0.122,score=0.122
692,13026,DreaMS,0.205,score=0.205
288,14594,DreaMS,0.107,score=0.107
5909,16425,DreaMS,0.297,score=0.297
5909,12628,DreaMS,0.267,score=0.267
2897,4916,DreaMS,0.280,score=0.280
4678,5937,DreaMS,0.199,score=0.199
2396,2897,DreaMS,0.208,score=0.208
5861,14007,DreaMS,0.213,score=0.213
1748,9607,DreaMS,0.027,score=0.027
12764,14778,DreaMS,0.436,score=0.436
566,13878,DreaMS,0.480,score=0.480
4221,5572,DreaMS,0.200,score=0.200
1621,4873,DreaMS,0.092,score=0.092
1344,2585,DreaMS,0.410,score=0.410
3663,3683,DreaMS,0.377,score=0.377
3196,3338,DreaMS,0.136,score=0.136
3317,9954,DreaMS,0.121,score=0.121
4047,4804,DreaMS,0.188,score=0.188
4046,4805,DreaMS,0.181,score=0.181
2527,11935,DreaMS,0.190,score=0.190
3519,5537,DreaMS,0.145,score=0.145
4432,15633,DreaMS,0.183,score=0.183
2498,5803,DreaMS,0.280,score=0.280
140,5348,DreaMS,0.377,score=0.377
3519,15719,DreaMS,0.086,score=0.086
4184,4442,DreaMS,0.171,score=0.171
1695,4510,DreaMS,0.012,score=0.012
2779,2850,DreaMS,0.135,score=0.135
1793,1895,DreaMS,0.543,score=0.543
4046,4047,DreaMS,0.465,score=0.465
4128,5366,DreaMS,0.324,score=0.324
2699,15409,DreaMS,0.274,score=0.274
3295,6088,DreaMS,0.276,score=0.276
1098,4804,DreaMS,0.253,score=0.253
1140,3821,DreaMS,0.129,score=0.129
4745,7391,DreaMS,0.173,score=0.173
5904,14594,DreaMS,0.154,score=0.154
4587,14861,DreaMS,0.199,score=0.199
4510,13878,DreaMS,0.156,score=0.156
1123,4712,DreaMS,0.412,score=0.412
2527,5774,DreaMS,0.079,score=0.079
4706,14007,DreaMS,0.358,score=0.358
4812,15718,DreaMS,0.302,score=0.302
2779,2988,DreaMS,0.543,score=0.543
2133,3857,DreaMS,0.273,score=0.273
2520,5781,DreaMS,0.283,score=0.283
1545,2796,DreaMS,0.299,score=0.299
1621,1732,DreaMS,0.269,score=0.269
3338,11935,DreaMS,0.088,score=0.088
11648,15875,DreaMS,0.651,score=0.651
2553,3961,DreaMS,0.412,score=0.412
1895,2100,DreaMS,0.136,score=0.136
384,2850,DreaMS,0.156,score=0.156
3608,9985,DreaMS,0.150,score=0.150
1375,15835,DreaMS,0.256,score=0.256
4184,5609,DreaMS,0.405,score=0.405
1126,6058,DreaMS,0.218,score=0.218
1218,3743,DreaMS,0.228,score=0.228
2391,3856,DreaMS,0.205,score=0.205
2796,5017,DreaMS,0.118,score=0.118
1375,4745,DreaMS,0.369,score=0.369
4745,4804,DreaMS,0.491,score=0.491
2189,4810,DreaMS,0.048,score=0.048
3293,4653,DreaMS,0.085,score=0.085
1706,3175,DreaMS,0.192,score=0.192
2699,3974,DreaMS,0.482,score=0.482
3295,4651,DreaMS,0.283,score=0.283
4747,4884,DreaMS,0.350,score=0.350
1002,3743,DreaMS,0.365,score=0.365
5750,16425,DreaMS,0.264,score=0.264
1747,4747,DreaMS,0.238,score=0.238
2498,16431,DreaMS,0.160,score=0.160
5750,15838,DreaMS,0.309,score=0.309
3663,5393,DreaMS,0.545,score=0.545
7270,10129,DreaMS,0.515,score=0.515
2796,13025,DreaMS,0.305,score=0.305
2795,13026,DreaMS,0.188,score=0.188
4645,14877,DreaMS,0.177,score=0.177
5667,17332,DreaMS,0.247,score=0.247
1543,3338,DreaMS,0.132,score=0.132
3053,14645,DreaMS,0.155,score=0.155
3636,5420,DreaMS,0.287,score=0.287
3954,4139,DreaMS,0.832,score=0.832
2553,6058,DreaMS,0.313,score=0.313
3268,4678,DreaMS,0.261,score=0.261
1545,16425,DreaMS,0.109,score=0.109
2947,14788,DreaMS,0.155,score=0.155
4874,13839,DreaMS,0.291,score=0.291
1075,14613,DreaMS,0.144,score=0.144
331,1895,DreaMS,0.145,score=0.145
2797,3636,DreaMS,0.363,score=0.363
384,15838,DreaMS,0.261,score=0.261
1895,2959,DreaMS,0.228,score=0.228
1218,2362,DreaMS,0.464,score=0.464
4901,13025,DreaMS,0.061,score=0.061
2073,4982,DreaMS,0.072,score=0.072
2201,2516,DreaMS,0.188,score=0.188
5420,5571,DreaMS,0.544,score=0.544
352,14861,DreaMS,0.244,score=0.244
5545,11619,DreaMS,0.090,score=0.090
2216,5861,DreaMS,0.153,score=0.153
2534,4668,DreaMS,0.152,score=0.152
3821,5407,DreaMS,0.146,score=0.146
1543,4534,DreaMS,0.207,score=0.207
288,1817,DreaMS,0.286,score=0.286
4712,8716,DreaMS,0.209,score=0.209
4810,10142,DreaMS,0.176,score=0.176
2102,2474,DreaMS,0.155,score=0.155
787,2527,DreaMS,0.325,score=0.325
2897,4712,DreaMS,0.161,score=0.161
2516,7489,DreaMS,0.234,score=0.234
5407,11619,DreaMS,0.150,score=0.150
4901,13826,DreaMS,0.248,score=0.248
4665,4884,DreaMS,0.592,score=0.592
1375,5754,DreaMS,0.010,score=0.010
4982,5865,DreaMS,0.184,score=0.184
1631,3196,DreaMS,0.161,score=0.161
394,2587,DreaMS,0.274,score=0.274
2202,4066,DreaMS,0.202,score=0.202
4651,5393,DreaMS,0.393,score=0.393
3892,14877,DreaMS,0.106,score=0.106
331,11230,DreaMS,0.036,score=0.036
5663,8717,DreaMS,0.030,score=0.030
2797,3876,DreaMS,0.281,score=0.281
1587,5203,DreaMS,0.154,score=0.154
3196,6187,DreaMS,0.153,score=0.153
1218,11217,DreaMS,0.264,score=0.264
5609,20005,DreaMS,0.383,score=0.383
1706,14007,DreaMS,0.268,score=0.268
997,6187,DreaMS,0.232,score=0.232
4698,8131,DreaMS,0.074,score=0.074
4678,5366,DreaMS,0.151,score=0.151
3175,13712,DreaMS,0.115,score=0.115
3634,5393,DreaMS,0.439,score=0.439
2958,4651,DreaMS,0.467,score=0.467
717,2393,DreaMS,0.241,score=0.241
4139,4712,DreaMS,0.139,score=0.139
424,13294,DreaMS,0.199,score=0.199
1732,3385,DreaMS,0.176,score=0.176
2021,5414,DreaMS,0.234,score=0.234
4536,10933,DreaMS,0.031,score=0.031
2170,3907,DreaMS,0.148,score=0.148
9950,13026,DreaMS,0.468,score=0.468
424,5610,DreaMS,0.283,score=0.283
5420,14658,DreaMS,0.175,score=0.175
5572,11653,DreaMS,0.176,score=0.176
2793,5924,DreaMS,0.188,score=0.188
2793,3131,DreaMS,0.154,score=0.154
1732,17086,DreaMS,0.103,score=0.103
2950,5492,DreaMS,0.314,score=0.314
5012,5566,DreaMS,0.421,score=0.421
1622,2779,DreaMS,0.150,score=0.150
1691,12141,DreaMS,0.149,score=0.149
5006,5572,DreaMS,0.295,score=0.295
5924,13878,DreaMS,0.314,score=0.314
771,1732,DreaMS,0.149,score=0.149
5468,13838,DreaMS,0.174,score=0.174
2796,3472,DreaMS,0.244,score=0.244
3587,14658,DreaMS,0.211,score=0.211
4721,13950,DreaMS,0.118,score=0.118
5817,9954,DreaMS,0.040,score=0.040
14645,14788,DreaMS,0.653,score=0.653
2170,2463,DreaMS,0.288,score=0.288
3608,5803,DreaMS,0.231,score=0.231
5348,5667,DreaMS,0.342,score=0.342
2988,5937,DreaMS,0.212,score=0.212
384,4221,DreaMS,0.182,score=0.182
3131,3961,DreaMS,0.306,score=0.306
2201,3876,DreaMS,0.361,score=0.361
3005,5742,DreaMS,0.360,score=0.360
2170,2201,DreaMS,0.426,score=0.426
3629,4184,DreaMS,0.224,score=0.224
3767,4534,DreaMS,0.232,score=0.232
2073,4047,DreaMS,0.195,score=0.195
2200,15937,DreaMS,0.222,score=0.222
566,4874,DreaMS,0.359,score=0.359
1836,5348,DreaMS,0.080,score=0.080
1952,17170,DreaMS,0.271,score=0.271
2189,5351,DreaMS,0.090,score=0.090
1195,5537,DreaMS,0.336,score=0.336
4128,14877,DreaMS,0.050,score=0.050
6187,13878,DreaMS,0.289,score=0.289
4645,13878,DreaMS,0.479,score=0.479
1375,4184,DreaMS,0.176,score=0.176
5797,11229,DreaMS,0.264,score=0.264
1542,1732,DreaMS,0.563,score=0.563
1561,15951,DreaMS,0.099,score=0.099
2336,4158,DreaMS,0.117,score=0.117
5803,16431,DreaMS,0.035,score=0.035
89,400,DreaMS,0.346,score=0.346
1542,9985,DreaMS,0.046,score=0.046
1489,3472,DreaMS,0.025,score=0.025
394,10915,DreaMS,0.165,score=0.165
5366,13872,DreaMS,0.145,score=0.145
2959,5773,DreaMS,0.219,score=0.219
1543,17086,DreaMS,0.002,score=0.002
5468,5547,DreaMS,0.455,score=0.455
5856,12850,DreaMS,0.259,score=0.259
1561,4623,DreaMS,0.436,score=0.436
2021,5571,DreaMS,0.260,score=0.260
2184,2449,DreaMS,0.376,score=0.376
3342,4128,DreaMS,0.296,score=0.296
2020,5572,DreaMS,0.064,score=0.064
1545,1729,DreaMS,0.425,score=0.425
2066,5369,DreaMS,0.347,score=0.347
5017,9607,DreaMS,0.069,score=0.069
2968,13026,DreaMS,0.223,score=0.223
2982,5750,DreaMS,0.416,score=0.416
717,4747,DreaMS,0.285,score=0.285
4128,5571,DreaMS,0.355,score=0.355
795,1489,DreaMS,0.092,score=0.092
2950,5797,DreaMS,0.213,score=0.213
424,12748,DreaMS,0.095,score=0.095
5663,15415,DreaMS,0.333,score=0.333
1126,5348,DreaMS,0.327,score=0.327
4046,5351,DreaMS,0.158,score=0.158
1123,5351,DreaMS,0.381,score=0.381
1042,12628,DreaMS,0.405,score=0.405
4048,5349,DreaMS,0.301,score=0.301
1042,17332,DreaMS,0.253,score=0.253
2520,3974,DreaMS,0.221,score=0.221
1331,5555,DreaMS,0.050,score=0.050
3053,5420,DreaMS,0.198,score=0.198
2999,5551,DreaMS,0.167,score=0.167
1729,2200,DreaMS,0.345,score=0.345
3907,5819,DreaMS,0.144,score=0.144
1637,15875,DreaMS,0.066,score=0.066
3974,6187,DreaMS,0.132,score=0.132
1010,2100,DreaMS,0.216,score=0.216
3005,5468,DreaMS,0.218,score=0.218
1080,5613,DreaMS,0.331,score=0.331
3954,5772,DreaMS,0.228,score=0.228
5865,15838,DreaMS,0.240,score=0.240
3330,14778,DreaMS,0.061,score=0.061
2527,13294,DreaMS,0.190,score=0.190
1075,1375,DreaMS,0.223,score=0.223
566,5468,DreaMS,0.299,score=0.299
2217,10915,DreaMS,0.277,score=0.277
3663,5203,DreaMS,0.327,score=0.327
1883,5552,DreaMS,0.123,score=0.123
3295,3907,DreaMS,0.232,score=0.232
5010,6088,DreaMS,0.275,score=0.275
1037,2073,DreaMS,0.127,score=0.127
4651,13872,DreaMS,0.410,score=0.410
5729,13026,DreaMS,0.321,score=0.321
5803,5904,DreaMS,0.476,score=0.476
2999,13950,DreaMS,0.212,score=0.212
4523,8131,DreaMS,0.104,score=0.104
2779,5983,DreaMS,0.185,score=0.185
2686,3519,DreaMS,0.175,score=0.175
5667,13025,DreaMS,0.085,score=0.085
6058,14007,DreaMS,0.261,score=0.261
1035,5983,DreaMS,0.017,score=0.017
4047,6114,DreaMS,0.174,score=0.174
5468,13294,DreaMS,0.221,score=0.221
5916,15787,DreaMS,0.297,score=0.297
2200,15409,DreaMS,0.322,score=0.322
771,2463,DreaMS,0.342,score=0.342
1883,17733,DreaMS,0.143,score=0.143
3954,20005,DreaMS,0.394,score=0.394
3053,5497,DreaMS,0.405,score=0.405
2421,12852,DreaMS,0.055,score=0.055
140,2201,DreaMS,0.231,score=0.231
1344,3974,DreaMS,0.235,score=0.235
4536,4805,DreaMS,0.283,score=0.283
5667,16431,DreaMS,0.496,score=0.496
2133,5407,DreaMS,0.239,score=0.239
997,5375,DreaMS,0.232,score=0.232
5904,14645,DreaMS,0.184,score=0.184
1218,5668,DreaMS,0.209,score=0.209
5614,5924,DreaMS,0.294,score=0.294
3005,5545,DreaMS,0.297,score=0.297
1375,13294,DreaMS,0.348,score=0.348
3733,3876,DreaMS,0.225,score=0.225
4510,4873,DreaMS,0.238,score=0.238
5819,10142,DreaMS,0.190,score=0.190
999,5414,DreaMS,0.334,score=0.334
2393,4221,DreaMS,0.143,score=0.143
5937,17170,DreaMS,0.142,score=0.142
4534,5614,DreaMS,0.427,score=0.427
3857,12764,DreaMS,0.182,score=0.182
1767,5668,DreaMS,0.276,score=0.276
3892,11217,DreaMS,0.148,score=0.148
3196,5729,DreaMS,0.199,score=0.199
1484,3261,DreaMS,0.250,score=0.250
2988,5774,DreaMS,0.198,score=0.198
3268,4711,DreaMS,0.301,score=0.301
5862,16425,DreaMS,0.265,score=0.265
1001,5904,DreaMS,0.157,score=0.157
2989,5773,DreaMS,0.216,score=0.216
3856,5555,DreaMS,0.302,score=0.302
5856,16431,DreaMS,0.047,score=0.047
1130,2184,DreaMS,0.589,score=0.589
3472,5742,DreaMS,0.168,score=0.168
1195,6187,DreaMS,0.178,score=0.178
2184,15786,DreaMS,0.009,score=0.009
496,1032,DreaMS,0.352,score=0.352
1195,17086,DreaMS,0.100,score=0.100
5468,9950,DreaMS,0.050,score=0.050
1706,15633,DreaMS,0.147,score=0.147
2498,3770,DreaMS,0.319,score=0.319
4666,5572,DreaMS,0.201,score=0.201
1695,17733,DreaMS,0.127,score=0.127
692,17161,DreaMS,0.199,score=0.199
5555,5983,DreaMS,0.034,score=0.034
3354,5010,DreaMS,0.300,score=0.300
11619,15409,DreaMS,0.135,score=0.135
1032,4432,DreaMS,0.351,score=0.351
4415,4982,DreaMS,0.338,score=0.338
3175,5375,DreaMS,0.318,score=0.318
7391,14778,DreaMS,0.315,score=0.315
1793,5799,DreaMS,0.108,score=0.108
2988,5729,DreaMS,0.227,score=0.227
2897,5865,DreaMS,0.084,score=0.084
3295,11935,DreaMS,0.170,score=0.170
14594,17161,DreaMS,0.185,score=0.185
5742,6032,DreaMS,0.244,score=0.244
787,4653,DreaMS,0.224,score=0.224
795,4645,DreaMS,0.247,score=0.247
3338,16431,DreaMS,0.206,score=0.206
3175,5572,DreaMS,0.434,score=0.434
10933,15719,DreaMS,0.467,score=0.467
1729,3589,DreaMS,0.257,score=0.257
4623,20005,DreaMS,0.320,score=0.320
5547,17332,DreaMS,0.061,score=0.061
1637,5547,DreaMS,0.162,score=0.162
4523,4804,DreaMS,0.260,score=0.260
1140,3768,DreaMS,0.186,score=0.186
3175,5750,DreaMS,0.375,score=0.375
1080,14658,DreaMS,0.151,score=0.151
4047,5038,DreaMS,0.073,score=0.073
10934,15718,DreaMS,0.133,score=0.133
3196,5551,DreaMS,0.122,score=0.122
